Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2017 [YR2017],2016 [YR2016],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tuvalu,TUV,3484.29042169653,3490.44705169017,3827.64469291764,3638.88234063698,3511.50574780868,3307.30724292046,3348.1147641387,3545.20407545196,3736.26959104486,3456.98272115315,3334.66487860458,3512.09341558216,3388.59755428833,3515.20069968976,3521.32867595309,3895.99794995226,4236.39950273788,4126.00947098061,4280.54348519959,4831.73612797484,4577.96563012522
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Uganda,UGA,1241.53286586558,1266.72736140468,1335.1952766024,1377.95203445764,1428.84871129939,1475.81165015328,1588.00225496382,1671.82174983592,1764.99311625049,1830.8716668098,1878.52091780196,1996.06557674086,2013.54634137868,2026.62283943619,2067.79541692834,2108.86025763536,2128.39686872771,2137.20727773952,2186.90714698189,2250.01492163403,2240.49023729115
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Ukraine,UKR,7496.81298828125,8242.703125,8765.6826171875,9678.0869140625,10902.0380859375,11319.5107421875,12259.158203125,13345.771484375,13719.271484375,11694.4482421875,12221.4404296875,12933.3564453125,12985.0869140625,13020.6005859375,12385.8134765625,11216.1181640625,11860.560546875,11536.31640625,12336.9267578125,12804.955078125,12407.7900390625
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United Arab Emirates,ARE,100311.705929017,96448.1462596989,93915.9274791211,97363.6254773994,101872.122418625,99640.6944505134,95637.4149287203,82321.4471464728,71383.0444901031,59144.1403342053,56626.7375061677,59491.3758343339,59949.2445755139,62354.8232015733,64334.0915515339,68076.6358921929,71182.3707145056,71244.585812911,71550.5543294766,71782.1538368191,67668.2866393681
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United Kingdom,GBR,38645.3351710832,39489.579891956,40027.4174026658,41095.1071999006,41853.477403346,42705.5481156907,43404.4011732276,44196.2556431564,43750.8011263323,41417.2561615428,42013.8237579989,42164.1183962835,42505.4419276806,42978.466136879,44026.5280117337,44648.8424051544,46048.2000506645,45162.9958506662,46412.5401946736,46909.0770276433,41895.8251486161
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United States,USA,50169.8563622622,50149.8286916684,50529.349581757,51497.7346884645,52989.0306944184,54331.6583361399,55307.7191487452,55885.6461740938,55427.1782729987,53514.9317967918,54510.4656195265,54954.4639140964,55796.9719189018,56432.3277678137,57301.6004243398,58420.7030402533,59907.7542608847,58965.9874885429,61348.4565959474,62470.9299128669,60158.9104528302
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Uruguay,URY,14762.9478690725,14157.9627622996,13041.5304572476,13131.6148968289,13773.7665071721,14784.0689815076,15368.6178797876,16342.6279553075,17476.1531778529,18174.0081868493,19542.5574688937,20496.4343642184,21161.8565301211,22077.4483014673,22722.0501071331,22731.5206296574,23384.7401885795,23041.5052424806,23388.12900354,23552.842731429,22073.3748726635
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Uzbekistan,UZB,2967.6019102356,3052.28150391729,3134.96117390116,3229.84792416846,3430.62855890407,3626.62082421134,3849.59438049555,4154.70257805895,4457.69922082724,4735.99522012931,4953.96136759497,5185.68461969044,5472.83350687783,5781.1565699847,6075.19222413462,6401.11516738978,6840.70985995243,6663.94961380895,7118.20371242347,7403.74277976337,7407.7276397088
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Vanuatu,VUT,2954.26941242844,2782.05364220794,2571.00357220386,2614.85218903454,2653.01462093256,2726.88436999954,2887.40024996914,2899.90637922555,2988.93670770147,3006.00613244755,2972.36874356407,2994.43719122437,2953.92983554387,2897.56428663704,2917.67787496353,2859.39927630523,3031.24317194292,2921.80840631996,3045.09541775409,3070.40405038143,2848.97023975982
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Viet Nam,VNM,3690.86811242299,3879.3389011208,4082.37336832724,4319.37395129533,4597.75718993323,4895.34658782105,5186.43198895153,5503.07233984225,5757.92383165782,6006.5800610542,6324.52593571084,6658.66688960272,6950.28738674785,7257.72968107476,7641.90942838655,8091.08934858777,9050.68788675827,8545.70177595225,9636.01320425316,10252.0036300109,10450.6214983186
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,West Bank and Gaza,PSE,4503.24884871918,3980.93334903897,3395.85502779122,3774.13239294371,4485.52545771034,4866.02847430128,4695.99472699102,4750.92969249725,4965.37294950639,5250.11607535578,5411.0664822782,5782.68959325891,5985.68324726688,6118.25718135648,5967.07343700875,6048.97659721444,6401.74089135074,6438.93364028868,6318.21006766832,6245.44869712345,5402.5387727565
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Zambia,ZMB,2096.49041156537,2142.78752423645,2171.93117902643,2252.11513490501,2335.06990983675,2422.43495542819,2525.0977444439,2641.03156431319,2746.49048241144,2894.96399725849,3083.35532116355,3146.84455306788,3275.96837770043,3330.87690336814,3375.9412698159,3365.37925889417,3395.47968550242,3384.268143509,3425.94893622826,3372.3589795823,3183.65077326259
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Zimbabwe,ZWE,2750.60123610365,2772.325233759,2510.22892276329,2067.8803744946,1934.16464246549,1814.17438141321,1736.35833328702,1656.78917971699,1353.20736880539,1500.37978490207,1799.54023278568,2033.18137486894,2310.8072166663,2333.64453191232,2316.9545357127,2313.87855331727,2331.78083283086,2286.62354901056,2399.62155096537,2203.39680908098,1990.31941941589
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/28/2024,,,,,,,,,,,,,,,,,,,,,,,,
